MM.Entrez,row,EffectSize,condition
11472,11472,-0.2733258223789375,Fluad_8_PBMC
11472,11472,-1.0405330443150063e-4,Fluad_24_PBMC
11472,11472,-0.17554866272294575,Fluad_48_PBMC
11472,11472,0.03778922658556498,Fluad_72_PBMC
11472,11472,0.05220991309149013,Fluad_168_PBMC
11475,11475,0.06027595440398015,Fluad_4_PBMC
11475,11475,0.06504198641006834,Fluad_8_PBMC
11475,11475,-0.15179160403437048,Fluad_24_PBMC
11475,11475,-0.16502979471329093,Fluad_48_PBMC
11475,11475,-0.25784120080172557,Fluad_72_PBMC
11475,11475,-0.10829325366774209,Fluad_168_PBMC
11477,11477,0.002763911243633857,Fluad_4_PBMC
11477,11477,-0.021293631370201953,Fluad_8_PBMC
11477,11477,-0.0351109332701608,Fluad_24_PBMC
11477,11477,0.09409847264721317,Fluad_48_PBMC
11477,11477,-0.05660055685773373,Fluad_72_PBMC
11477,11477,-0.20889169000923397,Fluad_168_PBMC
11479,11479,0.015389173153595049,Fluad_4_PBMC
11479,11479,-0.01628622794328627,Fluad_8_PBMC
11479,11479,-0.3557863244455782,Fluad_24_PBMC
11479,11479,-0.04961080823579664,Fluad_48_PBMC
11479,11479,-0.04685011176879331,Fluad_72_PBMC
11479,11479,0.03264044543808216,Fluad_168_PBMC
11480,11480,-0.3857905752111791,Fluad_4_PBMC
11480,11480,-0.5026764133713834,Fluad_8_PBMC
11480,11480,-0.6485169315119501,Fluad_24_PBMC
11480,11480,-0.4953059363321374,Fluad_48_PBMC
11480,11480,-0.7785831443091199,Fluad_72_PBMC
11480,11480,-0.43298555999088384,Fluad_168_PBMC
11481,11481,0.2591487095121979,Fluad_4_PBMC
11481,11481,0.31646132896445023,Fluad_8_PBMC
11481,11481,-0.07174164212025472,Fluad_24_PBMC
11481,11481,0.2562711017076791,Fluad_48_PBMC
11481,11481,0.352841752098801,Fluad_72_PBMC
11481,11481,0.5006551228717805,Fluad_168_PBMC
11482,11482,-0.09300863870139302,Fluad_4_PBMC
11482,11482,-0.09351782014496209,Fluad_8_PBMC
11482,11482,-0.19350473124037948,Fluad_24_PBMC
11482,11482,-0.20717311014407858,Fluad_48_PBMC
11482,11482,-0.14330092172389836,Fluad_72_PBMC
11482,11482,-0.19774864107718615,Fluad_168_PBMC
11484,11484,-0.049822851986293985,Fluad_4_PBMC
11484,11484,0.1464352712294039,Fluad_8_PBMC
11484,11484,-0.3797388140145153,Fluad_24_PBMC
11484,11484,-0.3403996165333536,Fluad_48_PBMC
11484,11484,0.20237222506575187,Fluad_72_PBMC
11484,11484,0.03756439555344501,Fluad_168_PBMC
11486,11486,-0.1222585049048979,Fluad_4_PBMC
11486,11486,-0.1367544345993957,Fluad_8_PBMC
11486,11486,-0.20487215859878183,Fluad_24_PBMC
11486,11486,-0.1390406874728364,Fluad_48_PBMC
11486,11486,-0.1660298903949884,Fluad_72_PBMC
11486,11486,-0.16171433206465494,Fluad_168_PBMC
11487,11487,0.09484194895669223,Fluad_4_PBMC
11487,11487,0.1271659117645333,Fluad_8_PBMC
11487,11487,0.11564866425139056,Fluad_24_PBMC
11487,11487,0.09165788122985569,Fluad_48_PBMC
11487,11487,0.11309835357036323,Fluad_72_PBMC
11487,11487,0.044274174727353476,Fluad_168_PBMC
11488,11488,0.007864550637181219,Fluad_4_PBMC
11488,11488,-0.024053489687378818,Fluad_8_PBMC
11488,11488,0.11796637146672942,Fluad_24_PBMC
11488,11488,0.0361162285001998,Fluad_48_PBMC
11488,11488,0.010094115245725347,Fluad_72_PBMC
