timepoint,padj_cutoff,l2fc_cutoff,.metric,.estimator,.estimate,model,truth,num_correct_tp,num_incorrect_fp
3,0.2,0.5,accuracy,binary,0.9097756158794916,Mouse,up,198,268
3,0.2,1,accuracy,binary,0.9951357288561117,Mouse,up,0,15
3,0.3,0,accuracy,binary,0.7407814216224698,Mouse,up,902,54
3,0.3,0.1,accuracy,binary,0.7538051153302997,Mouse,up,894,62
3,0.3,0.5,accuracy,binary,0.9056959045975208,Mouse,up,200,273
3,0.3,1,accuracy,binary,0.9951357288561117,Mouse,up,0,15
3,0.4,0,accuracy,binary,0.6919817982112035,Mouse,up,1188,43
3,0.4,0.1,accuracy,binary,0.7075160834771693,Mouse,up,1173,58
3,0.4,0.5,accuracy,binary,0.9047544327632199,Mouse,up,200,273
3,0.4,1,accuracy,binary,0.9951357288561117,Mouse,up,0,15
3,0.5,0,accuracy,binary,0.6422407029656363,Mouse,up,1474,39
3,0.5,0.1,accuracy,binary,0.6638945551545583,Mouse,up,1450,63
3,0.5,0.5,accuracy,binary,0.9045975207908363,Mouse,up,200,273
3,0.5,1,accuracy,binary,0.9951357288561117,Mouse,up,0,15
7,0.05,0,accuracy,binary,0.900988545426016,Mouse,up,369,48
7,0.05,0.1,accuracy,binary,0.9020869292327005,Mouse,up,368,49
7,0.05,0.5,accuracy,binary,0.9292327004550447,Mouse,up,212,188
7,0.05,1,accuracy,binary,0.9940373450494273,Mouse,up,1,28
7,0.1,0,accuracy,binary,0.8652126157225797,Mouse,up,552,53
7,0.1,0.1,accuracy,binary,0.8675662953083321,Mouse,up,550,55
7,0.1,0.5,accuracy,binary,0.9072650243213557,Mouse,up,280,249
7,0.1,1,accuracy,binary,0.9940373450494273,Mouse,up,1,28
7,0.2,0,accuracy,binary,0.8104503373607406,Mouse,up,845,51
7,0.2,0.1,accuracy,binary,0.8153146085046289,Mouse,up,839,57
7,0.2,0.5,accuracy,binary,0.8934567707516083,Mouse,up,309,285
7,0.2,1,accuracy,binary,0.9937235211046603,Mouse,up,1,28
7,0.3,0,accuracy,binary,0.759610858308489,Mouse,up,1120,59
7,0.3,0.1,accuracy,binary,0.7646320414247607,Mouse,up,1113,66
7,0.3,0.5,accuracy,binary,0.890161619331555,Mouse,up,309,288
7,0.3,1,accuracy,binary,0.9937235211046603,Mouse,up,1,28
7,0.4,0,accuracy,binary,0.7101835870076887,Mouse,up,1412,53
7,0.4,0.1,accuracy,binary,0.7161462419582614,Mouse,up,1401,64
7,0.4,0.5,accuracy,binary,0.8893770594696375,Mouse,up,309,288
7,0.4,1,accuracy,binary,0.9937235211046603,Mouse,up,1,28
7,0.5,0,accuracy,binary,0.6742507453318688,Mouse,up,1691,47
7,0.5,0.1,accuracy,binary,0.6794288404205241,Mouse,up,1675,63
7,0.5,0.5,accuracy,binary,0.8889063235524871,Mouse,up,309,288
7,0.5,1,accuracy,binary,0.9937235211046603,Mouse,up,1,28
1,0.05,0,precision,binary,0.19705882352941176,Mouse,up,1083,142
1,0.05,0.1,precision,binary,0.19817073170731708,Mouse,up,1072,153
1,0.05,0.5,precision,binary,0.2909090909090909,Mouse,up,523,615
1,0.05,1,precision,binary,0,Mouse,up,4,196
1,0.1,0,precision,binary,0.2088167053364269,Mouse,up,1349,139
1,0.1,0.1,precision,binary,0.20681265206812652,Mouse,up,1335,153
1,0.1,0.5,precision,binary,0.2857142857142857,Mouse,up,567,724
1,0.1,1,precision,binary,0,Mouse,up,4,196
1,0.2,0,precision,binary,0.24311183144246354,Mouse,up,1710,119
1,0.2,0.1,precision,binary,0.24193548387096775,Mouse,up,1687,142
1,0.2,0.5,precision,binary,0.2625,Mouse,up,593,773
1,0.2,1,precision,binary,0,Mouse,up,4,196
1,0.3,0,precision,binary,0.2668428005284016,Mouse,up,1997,109
1,0.3,0.1,precision,binary,0.26564885496183205,Mouse,up,1963,143
1,0.3,0.5,precision,binary,0.24210526315789474,Mouse,up,593,773
1,0.3,1,precision,binary,0,Mouse,up,4,196
1,0.4,0,precision,binary,0.31596091205211724,Mouse,up,2274,81
1,0.4,0.1,precision,binary,0.31398416886543534,Mouse,up,2228,127
1,0.4,0.5,precision,binary,0.23,Mouse,up,594,772
1,0.4,1,precision,binary,0,Mouse,up,4,196
1,0.5,0,precision,binary,0.36439888164026096,Mouse,up,2529,67
1,0.5,0.1,precision,binary,0.3619047619047619,Mouse,up,2472,123
1,0.5,0.5,precision,binary,0.22330097087378642,Mouse,up,594,772
1,0.5,1,precision,binary,0,Mouse,up,4,196
3,0.05,0,precision,binary,0.028888888888888888,Mouse,up,221,38
3,0.05,0.1,precision,binary,0.029545454545454545,Mouse,up,221,38
3,0.05,0.5,precision,binary,0.013333333333333334,Mouse,up,110,139
3,0.05,1,precision,binary,0,Mouse,up,0,15
3,0.1,0,precision,binary,0.04991394148020654,Mouse,up,367,48
3,0.1,0.1,precision,binary,0.048824593128390596,Mouse,up,364,51
3,0.1,0.5,precision,binary,0.05102040816326531,Mouse,up,157,213
3,0.1,1,precision,binary,0,Mouse,up,0,15
3,0.2,0,precision,binary,0.08465608465608465,Mouse,up,654,49
3,0.2,0.1,precision,binary,0.08236994219653179,Mouse,up,651,52
3,0.2,0.5,precision,binary,0.064,Mouse,up,198,268
3,0.2,1,precision,binary,0,Mouse,up,0,15
3,0.3,0,precision,binary,0.125,Mouse,up,902,54
3,0.3,0.1,precision,binary,0.1220715166461159,Mouse,up,894,62
3,0.3,0.5,precision,binary,0.06756756756756757,Mouse,up,200,273
3,0.3,1,precision,binary,0,Mouse,up,0,15
3,0.4,0,precision,binary,0.16483516483516483,Mouse,up,1188,43
3,0.4,0.1,precision,binary,0.16004296455424274,Mouse,up,1173,58
3,0.4,0.5,precision,binary,0.06493506493506493,Mouse,up,200,273
3,0.4,1,precision,binary,0,Mouse,up,0,15
3,0.5,0,precision,binary,0.1909750201450443,Mouse,up,1474,39
3,0.5,0.1,precision,binary,0.19014778325123152,Mouse,up,1450,63
3,0.5,0.5,precision,binary,0.06451612903225806,Mouse,up,200,273
3,0.5,1,precision,binary,0,Mouse,up,0,15
7,0.05,0,precision,binary,0.08203125,Mouse,up,369,48
7,0.05,0.1,precision,binary,0.08097165991902834,Mouse,up,368,49
7,0.05,0.5,precision,binary,0.03636363636363636,Mouse,up,212,188
7,0.05,1,precision,binary,0,Mouse,up,1,28
7,0.1,0,precision,binary,0.14722222222222223,Mouse,up,552,53
7,0.1,0.1,precision,binary,0.14328358208955225,Mouse,up,550,55
7,0.1,0.5,precision,binary,0.08108108108108109,Mouse,up,280,249
7,0.1,1,precision,binary,0,Mouse,up,1,28
7,0.2,0,precision,binary,0.21217712177121772,Mouse,up,845,51
7,0.2,0.1,precision,binary,0.2079002079002079,Mouse,up,839,57
7,0.2,0.5,precision,binary,0.07920792079207921,Mouse,up,309,285
7,0.2,1,precision,binary,0,Mouse,up,1,28
7,0.3,0,precision,binary,0.26116373477672533,Mouse,up,1120,59
7,0.3,0.1,precision,binary,0.247244094488189,Mouse,up,1113,66
7,0.3,0.5,precision,binary,0.08130081300813008,Mouse,up,309,288
7,0.3,1,precision,binary,0,Mouse,up,1,28
7,0.4,0,precision,binary,0.30145530145530147,Mouse,up,1412,53
7,0.4,0.1,precision,binary,0.2766233766233766,Mouse,up,1401,64
7,0.4,0.5,precision,binary,0.078125,Mouse,up,309,288
7,0.4,1,precision,binary,0,Mouse,up,1,28
7,0.5,0,precision,binary,0.3591666666666667,Mouse,up,1691,47
7,0.5,0.1,precision,binary,0.3333333333333333,Mouse,up,1675,63
7,0.5,0.5,precision,binary,0.07633587786259542,Mouse,up,309,288
7,0.5,1,precision,binary,0,Mouse,up,1,28
1,0.05,0,recall,binary,0.054693877551020405,Mouse,up,1083,142
1,0.05,0.1,recall,binary,0.053061224489795916,Mouse,up,1072,153
1,0.05,0.5,recall,binary,0.014059753954305799,Mouse,up,523,615
1,0.05,1,recall,binary,0,Mouse,up,4,196
1,0.1,0,recall,binary,0.06048387096774194,Mouse,up,1349,139
1,0.1,0.1,recall,binary,0.05712365591397849,Mouse,up,1335,153
1,0.1,0.5,recall,binary,0.013942680092951201,Mouse,up,567,724
1,0.1,1,recall,binary,0,Mouse,up,4,196
1,0.2,0,recall,binary,0.08201202843083652,Mouse,up,1710,119
1,0.2,0.1,recall,binary,0.07381082558775287,Mouse,up,1687,142
1,0.2,0.5,recall,binary,0.015373352855051245,Mouse,up,593,773
1,0.2,1,recall,binary,0,Mouse,up,4,196
1,0.3,0,recall,binary,0.09591642924976258,Mouse,up,1997,109
1,0.3,0.1,recall,binary,0.08262108262108261,Mouse,up,1963,143
1,0.3,0.5,recall,binary,0.01683748169838946,Mouse,up,593,773
1,0.3,1,recall,binary,0,Mouse,up,4,196
1,0.4,0,recall,binary,0.12356687898089172,Mouse,up,2274,81
1,0.4,0.1,recall,binary,0.1010615711252654,Mouse,up,2228,127
1,0.4,0.5,recall,binary,0.01683748169838946,Mouse,up,594,772
1,0.4,1,recall,binary,0,Mouse,up,4,196
1,0.5,0,recall,binary,0.15061633281972264,Mouse,up,2529,67
1,0.5,0.1,recall,binary,0.11714836223506744,Mouse,up,2472,123
1,0.5,0.5,recall,binary,0.01683748169838946,Mouse,up,594,772
1,0.5,1,recall,binary,0,Mouse,up,4,196
3,0.05,0,recall,binary,0.05019305019305019,Mouse,up,221,38
3,0.05,0.1,recall,binary,0.05019305019305019,Mouse,up,221,38
3,0.05,0.5,recall,binary,0.004016064257028112,Mouse,up,110,139
3,0.05,1,recall,binary,0,Mouse,up,0,15
3,0.1,0,recall,binary,0.06987951807228916,Mouse,up,367,48
3,0.1,0.1,recall,binary,0.06506024096385542,Mouse,up,364,51
3,0.1,0.5,recall,binary,0.013513513513513514,Mouse,up,157,213
3,0.1,1,recall,binary,0,Mouse,up,0,15
3,0.2,0,recall,binary,0.09103840682788052,Mouse,up,654,49
3,0.2,0.1,recall,binary,0.08108108108108109,Mouse,up,651,52
3,0.2,0.5,recall,binary,0.017167381974248927,Mouse,up,198,268
3,0.2,1,recall,binary,0,Mouse,up,0,15
3,0.3,0,recall,binary,0.12133891213389121,Mouse,up,902,54
3,0.3,0.1,recall,binary,0.10355648535564854,Mouse,up,894,62
3,0.3,0.5,recall,binary,0.021141649048625793,Mouse,up,200,273
3,0.3,1,recall,binary,0,Mouse,up,0,15
3,0.4,0,recall,binary,0.1462225832656377,Mouse,up,1188,43
3,0.4,0.1,recall,binary,0.12103980503655565,Mouse,up,1173,58
3,0.4,0.5,recall,binary,0.021141649048625793,Mouse,up,200,273
3,0.4,1,recall,binary,0,Mouse,up,0,15
3,0.5,0,recall,binary,0.1566424322538004,Mouse,up,1474,39
3,0.5,0.1,recall,binary,0.12756113681427628,Mouse,up,1450,63
3,0.5,0.5,recall,binary,0.021141649048625793,Mouse,up,200,273
3,0.5,1,recall,binary,0,Mouse,up,0,15
7,0.05,0,recall,binary,0.050359712230215826,Mouse,up,369,48
7,0.05,0.1,recall,binary,0.047961630695443645,Mouse,up,368,49
7,0.05,0.5,recall,binary,0.005,Mouse,up,212,188
7,0.05,1,recall,binary,0,Mouse,up,1,28
7,0.1,0,recall,binary,0.08760330578512397,Mouse,up,552,53
7,0.1,0.1,recall,binary,0.07933884297520662,Mouse,up,550,55
7,0.1,0.5,recall,binary,0.011342155009451797,Mouse,up,280,249
7,0.1,1,recall,binary,0,Mouse,up,1,28
7,0.2,0,recall,binary,0.12834821428571427,Mouse,up,845,51
7,0.2,0.1,recall,binary,0.11160714285714286,Mouse,up,839,57
7,0.2,0.5,recall,binary,0.013468013468013467,Mouse,up,309,285
7,0.2,1,recall,binary,0,Mouse,up,1,28
7,0.3,0,recall,binary,0.1636980491942324,Mouse,up,1120,59
7,0.3,0.1,recall,binary,0.13316369804919423,Mouse,up,1113,66
7,0.3,0.5,recall,binary,0.01675041876046901,Mouse,up,309,288
7,0.3,1,recall,binary,0,Mouse,up,1,28
7,0.4,0,recall,binary,0.19795221843003413,Mouse,up,1412,53
7,0.4,0.1,recall,binary,0.1453924914675768,Mouse,up,1401,64
7,0.4,0.5,recall,binary,0.01675041876046901,Mouse,up,309,288
7,0.4,1,recall,binary,0,Mouse,up,1,28
7,0.5,0,recall,binary,0.24798619102416572,Mouse,up,1691,47
7,0.5,0.1,recall,binary,0.17548906789413118,Mouse,up,1675,63
7,0.5,0.5,recall,binary,0.01675041876046901,Mouse,up,309,288
7,0.5,1,recall,binary,0,Mouse,up,1,28
1,0.05,0,f_meas,binary,0.08562300319488818,Mouse,up,1083,142
1,0.05,0.1,f_meas,binary,0.08370895041854474,Mouse,up,1072,153
1,0.05,0.5,f_meas,binary,0.026823134953897737,Mouse,up,523,615
1,0.05,1,f_meas,binary,0,Mouse,up,4,196
1,0.1,0,f_meas,binary,0.09379885356956749,Mouse,up,1349,139
1,0.1,0.1,f_meas,binary,0.08952080042127436,Mouse,up,1335,153
1,0.1,0.5,f_meas,binary,0.026587887740029546,Mouse,up,567,724
1,0.1,1,f_meas,binary,0,Mouse,up,4,196
1,0.2,0,f_meas,binary,0.12264922322158626,Mouse,up,1710,119
1,0.2,0.1,f_meas,binary,0.11311269375785506,Mouse,up,1687,142
1,0.2,0.5,f_meas,binary,0.029045643153526972,Mouse,up,593,773
1,0.2,1,f_meas,binary,0,Mouse,up,4,196
1,0.3,0,f_meas,binary,0.1411107230178135,Mouse,up,1997,109
1,0.3,0.1,f_meas,binary,0.1260412893879029,Mouse,up,1963,143
1,0.3,0.5,f_meas,binary,0.03148528405201916,Mouse,up,593,773
1,0.3,1,f_meas,binary,0,Mouse,up,4,196
1,0.4,0,f_meas,binary,0.17765567765567764,Mouse,up,2274,81
1,0.4,0.1,f_meas,binary,0.15290716350787023,Mouse,up,2228,127
1,0.4,0.5,f_meas,binary,0.03137789904502046,Mouse,up,594,772
1,0.4,1,f_meas,binary,0,Mouse,up,4,196
1,0.5,0,f_meas,binary,0.21313709457617883,Mouse,up,2529,67
1,0.5,0.1,f_meas,binary,0.17700145560407568,Mouse,up,2472,123
1,0.5,0.5,f_meas,binary,0.0313138189244384,Mouse,up,594,772
1,0.5,1,f_meas,binary,0,Mouse,up,4,196
3,0.05,0,f_meas,binary,0.036671368124118475,Mouse,up,221,38
3,0.05,0.1,f_meas,binary,0.03719599427753934,Mouse,up,221,38
3,0.05,0.5,f_meas,binary,0.006172839506172839,Mouse,up,110,139
3,0.05,1,f_meas,binary,0,Mouse,up,0,15
3,0.1,0,f_meas,binary,0.05823293172690763,Mouse,up,367,48
3,0.1,0.1,f_meas,binary,0.05578512396694215,Mouse,up,364,51
3,0.1,0.5,f_meas,binary,0.021367521367521368,Mouse,up,157,213
3,0.1,1,f_meas,binary,0,Mouse,up,0,15
3,0.2,0,f_meas,binary,0.08773132282385196,Mouse,up,654,49
3,0.2,0.1,f_meas,binary,0.08172043010752689,Mouse,up,651,52
3,0.2,0.5,f_meas,binary,0.02707275803722504,Mouse,up,198,268
3,0.2,1,f_meas,binary,0,Mouse,up,0,15
3,0.3,0,f_meas,binary,0.12314225053078556,Mouse,up,902,54
3,0.3,0.1,f_meas,binary,0.11205432937181664,Mouse,up,894,62
3,0.3,0.5,f_meas,binary,0.032206119162640906,Mouse,up,200,273
3,0.3,1,f_meas,binary,0,Mouse,up,0,15
3,0.4,0,f_meas,binary,0.15497201894102453,Mouse,up,1188,43
3,0.4,0.1,f_meas,binary,0.13783533765032377,Mouse,up,1173,58
3,0.4,0.5,f_meas,binary,0.03189792663476874,Mouse,up,200,273
3,0.4,1,f_meas,binary,0,Mouse,up,0,15
3,0.5,0,f_meas,binary,0.1721132897603486,Mouse,up,1474,39
3,0.5,0.1,f_meas,binary,0.15268987341772153,Mouse,up,1450,63
3,0.5,0.5,f_meas,binary,0.03184713375796178,Mouse,up,200,273
3,0.5,1,f_meas,binary,0,Mouse,up,0,15
7,0.05,0,f_meas,binary,0.062407132243685,Mouse,up,369,48
7,0.05,0.1,f_meas,binary,0.060240963855421686,Mouse,up,368,49
7,0.05,0.5,f_meas,binary,0.008791208791208791,Mouse,up,212,188
7,0.05,1,f_meas,binary,0,Mouse,up,1,28
7,0.1,0,f_meas,binary,0.10984455958549223,Mouse,up,552,53
7,0.1,0.1,f_meas,binary,0.1021276595744681,Mouse,up,550,55
7,0.1,0.5,f_meas,binary,0.01990049751243781,Mouse,up,280,249
7,0.1,1,f_meas,binary,0,Mouse,up,1,28
7,0.2,0,f_meas,binary,0.1599443671766342,Mouse,up,845,51
7,0.2,0.1,f_meas,binary,0.14524328249818447,Mouse,up,839,57
7,0.2,0.5,f_meas,binary,0.02302158273381295,Mouse,up,309,285
7,0.2,1,f_meas,binary,0,Mouse,up,1,28
7,0.3,0,f_meas,binary,0.20125130344108447,Mouse,up,1120,59
7,0.3,0.1,f_meas,binary,0.1730981256890849,Mouse,up,1113,66
7,0.3,0.5,f_meas,binary,0.027777777777777776,Mouse,up,309,288
7,0.3,1,f_meas,binary,0,Mouse,up,1,28
7,0.4,0,f_meas,binary,0.23897816234033786,Mouse,up,1412,53
7,0.4,0.1,f_meas,binary,0.1906040268456376,Mouse,up,1401,64
7,0.4,0.5,f_meas,binary,0.027586206896551724,Mouse,up,309,288
7,0.4,1,f_meas,binary,0,Mouse,up,1,28
7,0.5,0,f_meas,binary,0.2933968686181076,Mouse,up,1691,47
7,0.5,0.1,f_meas,binary,0.22992838296268378,Mouse,up,1675,63
7,0.5,0.5,f_meas,binary,0.02747252747252747,Mouse,up,309,288
7,0.5,1,f_meas,binary,0,Mouse,up,1,28
1,0.05,0,spec,binary,0.946969696969697,Mouse,up,1083,142
1,0.05,0.1,spec,binary,0.9489121989121989,Mouse,up,1072,153
1,0.05,0.5,spec,binary,0.9925501432664756,Mouse,up,523,615
1,0.05,1,spec,binary,0.9982180463307954,Mouse,up,4,196
1,0.1,0,spec,binary,0.9301944728761515,Mouse,up,1349,139
1,0.1,0.1,spec,binary,0.933265097236438,Mouse,up,1335,153
1,0.1,0.5,spec,binary,0.9911452184179457,Mouse,up,567,724
1,0.1,1,spec,binary,0.9980560505426859,Mouse,up,4,196
1,0.2,0,spec,binary,0.8972271126760564,Mouse,up,1710,119
1,0.2,0.1,spec,binary,0.9069102112676056,Mouse,up,1687,142
1,0.2,0.5,spec,binary,0.9882164969043339,Mouse,up,593,773
1,0.2,1,spec,binary,0.9980560505426859,Mouse,up,4,196
1,0.3,0,spec,binary,0.8699320365596438,Mouse,up,1997,109
1,0.3,0.1,spec,binary,0.8872744316850246,Mouse,up,1963,143
1,0.3,0.5,spec,binary,0.9856201318154584,Mouse,up,593,773
1,0.3,1,spec,binary,0.9980560505426859,Mouse,up,4,196
1,0.4,0,spec,binary,0.8432055749128919,Mouse,up,2274,81
1,0.4,0.1,spec,binary,0.8705823792931807,Mouse,up,2228,127
1,0.4,0.5,spec,binary,0.9846215298581985,Mouse,up,594,772
1,0.4,1,spec,binary,0.9980560505426859,Mouse,up,4,196
1,0.5,0,spec,binary,0.8194334127614509,Mouse,up,2529,67
1,0.5,0.1,spec,binary,0.8581259925886713,Mouse,up,2472,123
1,0.5,0.5,spec,binary,0.9840223686838426,Mouse,up,594,772
1,0.5,1,spec,binary,0.9980560505426859,Mouse,up,4,196
3,0.05,0,spec,binary,0.928524697415767,Mouse,up,221,38
3,0.05,0.1,spec,binary,0.9301602878639189,Mouse,up,221,38
3,0.05,0.5,spec,binary,0.98791639451339,Mouse,up,110,139
3,0.05,1,spec,binary,0.9977980497011639,Mouse,up,0,15
3,0.1,0,spec,binary,0.9073514602215509,Mouse,up,367,48
3,0.1,0.1,spec,binary,0.9117153407183619,Mouse,up,364,51
3,0.1,0.5,spec,binary,0.9845077461269365,Mouse,up,157,213
3,0.1,1,spec,binary,0.9974834853727588,Mouse,up,0,15
3,0.2,0,spec,binary,0.8779541446208113,Mouse,up,654,49
3,0.2,0.1,spec,binary,0.8880070546737213,Mouse,up,651,52
3,0.2,0.5,spec,binary,0.9801929913661758,Mouse,up,198,268
3,0.2,1,spec,binary,0.9974834853727588,Mouse,up,0,15
3,0.3,0,spec,binary,0.8501015322134022,Mouse,up,902,54
3,0.3,0.1,spec,binary,0.8685619346501754,Mouse,up,894,62
3,0.3,0.5,spec,binary,0.9766101694915255,Mouse,up,200,273
3,0.3,1,spec,binary,0.9974834853727588,Mouse,up,0,15
3,0.4,0,spec,binary,0.822637106184364,Mouse,up,1188,43
3,0.4,0.1,spec,binary,0.8479190976273824,Mouse,up,1173,58
3,0.4,0.5,spec,binary,0.9755932203389831,Mouse,up,200,273
3,0.4,1,spec,binary,0.9974834853727588,Mouse,up,0,15
3,0.5,0,spec,binary,0.7934156378600823,Mouse,up,1474,39
3,0.5,0.1,spec,binary,0.8308641975308642,Mouse,up,1450,63
3,0.5,0.5,spec,binary,0.9754237288135593,Mouse,up,200,273
3,0.5,1,spec,binary,0.9974834853727588,Mouse,up,0,15
7,0.05,0,spec,binary,0.9605439892545332,Mouse,up,369,48
7,0.05,0.1,spec,binary,0.9618871725990598,Mouse,up,368,49
7,0.05,0.5,spec,binary,0.9911267369830906,Mouse,up,212,188
7,0.05,1,spec,binary,0.9985813366960908,Mouse,up,1,28
7,0.1,0,spec,binary,0.9467753120665742,Mouse,up,552,53
7,0.1,0.1,spec,binary,0.9502427184466019,Mouse,up,550,55
7,0.1,0.5,spec,binary,0.9883641341546886,Mouse,up,280,249
7,0.1,1,spec,binary,0.9985813366960908,Mouse,up,1,28
7,0.2,0,spec,binary,0.9220376118312945,Mouse,up,845,51
7,0.2,0.1,spec,binary,0.9304363702756984,Mouse,up,839,57
7,0.2,0.5,spec,binary,0.9839072503893407,Mouse,up,309,285
7,0.2,1,spec,binary,0.998266078184111,Mouse,up,1,28
7,0.3,0,spec,binary,0.894878706199461,Mouse,up,1120,59
7,0.3,0.1,spec,binary,0.9079707354639969,Mouse,up,1113,66
7,0.3,0.5,spec,binary,0.9804362880886427,Mouse,up,309,288
7,0.3,1,spec,binary,0.998266078184111,Mouse,up,1,28
7,0.4,0,spec,binary,0.863080684596577,Mouse,up,1412,53
7,0.4,0.1,spec,binary,0.8865118174409128,Mouse,up,1401,64
7,0.4,0.5,spec,binary,0.9795706371191135,Mouse,up,309,288
7,0.4,1,spec,binary,0.998266078184111,Mouse,up,1,28
7,0.5,0,spec,binary,0.8340884573894283,Mouse,up,1691,47
7,0.5,0.1,spec,binary,0.8683926645091694,Mouse,up,1675,63
7,0.5,0.5,spec,binary,0.9790512465373962,Mouse,up,309,288
7,0.5,1,spec,binary,0.998266078184111,Mouse,up,1,28
1,0.05,0,sens,binary,0.054693877551020405,Mouse,up,1083,142
1,0.05,0.1,sens,binary,0.053061224489795916,Mouse,up,1072,153
1,0.05,0.5,sens,binary,0.014059753954305799,Mouse,up,523,615
1,0.05,1,sens,binary,0,Mouse,up,4,196
1,0.1,0,sens,binary,0.06048387096774194,Mouse,up,1349,139
1,0.1,0.1,sens,binary,0.05712365591397849,Mouse,up,1335,153
1,0.1,0.5,sens,binary,0.013942680092951201,Mouse,up,567,724
1,0.1,1,sens,binary,0,Mouse,up,4,196
1,0.2,0,sens,binary,0.08201202843083652,Mouse,up,1710,119
1,0.2,0.1,sens,binary,0.07381082558775287,Mouse,up,1687,142
1,0.2,0.5,sens,binary,0.015373352855051245,Mouse,up,593,773
1,0.2,1,sens,binary,0,Mouse,up,4,196
1,0.3,0,sens,binary,0.09591642924976258,Mouse,up,1997,109
1,0.3,0.1,sens,binary,0.08262108262108261,Mouse,up,1963,143
1,0.3,0.5,sens,binary,0.01683748169838946,Mouse,up,593,773
1,0.3,1,sens,binary,0,Mouse,up,4,196
1,0.4,0,sens,binary,0.12356687898089172,Mouse,up,2274,81
1,0.4,0.1,sens,binary,0.1010615711252654,Mouse,up,2228,127
1,0.4,0.5,sens,binary,0.01683748169838946,Mouse,up,594,772
1,0.4,1,sens,binary,0,Mouse,up,4,196
1,0.5,0,sens,binary,0.15061633281972264,Mouse,up,2529,67
1,0.5,0.1,sens,binary,0.11714836223506744,Mouse,up,2472,123
1,0.5,0.5,sens,binary,0.01683748169838946,Mouse,up,594,772
1,0.5,1,sens,binary,0,Mouse,up,4,196
3,0.05,0,sens,binary,0.05019305019305019,Mouse,up,221,38
3,0.05,0.1,sens,binary,0.05019305019305019,Mouse,up,221,38
3,0.05,0.5,sens,binary,0.004016064257028112,Mouse,up,110,139
3,0.05,1,sens,binary,0,Mouse,up,0,15
3,0.1,0,sens,binary,0.06987951807228916,Mouse,up,367,48
3,0.1,0.1,sens,binary,0.06506024096385542,Mouse,up,364,51
3,0.1,0.5,sens,binary,0.013513513513513514,Mouse,up,157,213
3,0.1,1,sens,binary,0,Mouse,up,0,15
3,0.2,0,sens,binary,0.09103840682788052,Mouse,up,654,49
3,0.2,0.1,sens,binary,0.08108108108108109,Mouse,up,651,52
3,0.2,0.5,sens,binary,0.017167381974248927,Mouse,up,198,268
3,0.2,1,sens,binary,0,Mouse,up,0,15
3,0.3,0,sens,binary,0.12133891213389121,Mouse,up,902,54
3,0.3,0.1,sens,binary,0.10355648535564854,Mouse,up,894,62
3,0.3,0.5,sens,binary,0.021141649048625793,Mouse,up,200,273
3,0.3,1,sens,binary,0,Mouse,up,0,15
3,0.4,0,sens,binary,0.1462225832656377,Mouse,up,1188,43
3,0.4,0.1,sens,binary,0.12103980503655565,Mouse,up,1173,58
3,0.4,0.5,sens,binary,0.021141649048625793,Mouse,up,200,273
3,0.4,1,sens,binary,0,Mouse,up,0,15
3,0.5,0,sens,binary,0.1566424322538004,Mouse,up,1474,39
3,0.5,0.1,sens,binary,0.12756113681427628,Mouse,up,1450,63
3,0.5,0.5,sens,binary,0.021141649048625793,Mouse,up,200,273
3,0.5,1,sens,binary,0,Mouse,up,0,15
7,0.05,0,sens,binary,0.050359712230215826,Mouse,up,369,48
7,0.05,0.1,sens,binary,0.047961630695443645,Mouse,up,368,49
7,0.05,0.5,sens,binary,0.005,Mouse,up,212,188
7,0.05,1,sens,binary,0,Mouse,up,1,28
7,0.1,0,sens,binary,0.08760330578512397,Mouse,up,552,53
7,0.1,0.1,sens,binary,0.07933884297520662,Mouse,up,550,55
7,0.1,0.5,sens,binary,0.011342155009451797,Mouse,up,280,249
7,0.1,1,sens,binary,0,Mouse,up,1,28
7,0.2,0,sens,binary,0.12834821428571427,Mouse,up,845,51
7,0.2,0.1,sens,binary,0.11160714285714286,Mouse,up,839,57
7,0.2,0.5,sens,binary,0.013468013468013467,Mouse,up,309,285
7,0.2,1,sens,binary,0,Mouse,up,1,28
7,0.3,0,sens,binary,0.1636980491942324,Mouse,up,1120,59
7,0.3,0.1,sens,binary,0.13316369804919423,Mouse,up,1113,66
7,0.3,0.5,sens,binary,0.01675041876046901,Mouse,up,309,288
7,0.3,1,sens,binary,0,Mouse,up,1,28
7,0.4,0,sens,binary,0.19795221843003413,Mouse,up,1412,53
7,0.4,0.1,sens,binary,0.1453924914675768,Mouse,up,1401,64
7,0.4,0.5,sens,binary,0.01675041876046901,Mouse,up,309,288
7,0.4,1,sens,binary,0,Mouse,up,1,28
7,0.5,0,sens,binary,0.24798619102416572,Mouse,up,1691,47
7,0.5,0.1,sens,binary,0.17548906789413118,Mouse,up,1675,63
7,0.5,0.5,sens,binary,0.01675041876046901,Mouse,up,309,288
